0.0083569 -0.997073
0.0083569 0.997073
0.0173937 -0.98312
0.0173937 0.98312
0.0302312 -0.960807
0.0302312 0.960807
0.0368525 -0.925383
0.0368525 0.925383
0.051341 -0.88329
0.051341 0.88329
0.052873 -0.828903
0.0528729 0.828903
0.0727804 -0.768561
0.0727804 0.768561
0.0642254 -0.696636
0.0642254 0.696636
0.092547 -0.622494
0.092547 0.622494
0.0725814 -0.533409
0.0725814 0.533409
0.107058 -0.451672
0.107058 0.451672
0.0813387 -0.346069
0.0813387 0.346069
0.112332 -0.262819
0.112332 0.262819
0.0935944 -0.143993
0.0935943 0.143993
0.106494 -0.0620195
0.106494 0.0620195
